day_of_week,attr_2
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
Mon,Sun
