date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
0.000885,1,0.255319,0.126216,0.345879,0.003467,0.422915,0.414912,UP
0.000885,1,0.276596,0.218266,0.459238,0.003467,0.422915,0.414912,UP
0.000885,1,0.297872,0.155878,0.492859,0.003467,0.422915,0.414912,UP
0.000885,1,0.319149,0.21073,0.572449,0.003467,0.422915,0.414912,UP
0.000885,1,0.340426,0.21031,0.594615,0.003467,0.422915,0.414912,UP
0.000885,1,0.361702,0.218266,0.587028,0.003467,0.422915,0.414912,UP
0.000885,1,0.382979,0.299327,0.610086,0.003467,0.422915,0.414912,UP
0.000885,1,0.404255,0.243215,0.615442,0.003467,0.422915,0.414912,UP
0.000885,1,0.425532,0.229014,0.599821,0.003467,0.422915,0.414912,UP
0.000885,1,0.446809,0.229014,0.566944,0.003467,0.422915,0.414912,UP
0.000885,1,0.468085,0.224481,0.547159,0.003467,0.422915,0.414912,UP
0.000885,1,0.489362,0.224481,0.540315,0.003467,0.422915,0.414912,UP
0.000885,1,0.510638,0.21073,0.5241,0.003467,0.422915,0.414912,UP
0.000885,1,0.531915,0.209109,0.510711,0.003467,0.422915,0.414912,UP
0.000885,1,0.553191,0.209109,0.502083,0.003467,0.422915,0.414912,UP
0.000885,1,0.574468,0.202714,0.492413,0.003467,0.422915,0.414912,UP
0.000885,1,0.595745,0.21073,0.479619,0.003467,0.422915,0.414912,UP
0.000885,1,0.617021,0.21073,0.474264,0.003467,0.422915,0.414912,UP
0.000885,1,0.638298,0.204275,0.46623,0.003467,0.422915,0.414912,UP
0.000885,1,0.659574,0.21073,0.476049,0.003467,0.422915,0.414912,UP
0.000885,1,0.680851,0.217335,0.498215,0.003467,0.422915,0.414912,UP
0.000885,1,0.702128,0.229014,0.558316,0.003467,0.422915,0.414912,UP
0.000885,1,0.723404,0.294584,0.652187,0.003467,0.422915,0.414912,UP
0.000885,1,0.744681,0.298277,0.720173,0.003467,0.422915,0.414912,UP
0.000885,1,0.765957,0.228654,0.707974,0.003467,0.422915,0.414912,UP
0.000885,1,0.787234,0.229014,0.670485,0.003467,0.422915,0.414912,UP
0.000885,1,0.808511,0.224481,0.634037,0.003467,0.422915,0.414912,UP
0.000885,1,0.829787,0.189204,0.610086,0.003467,0.422915,0.414912,UP
0.000885,1,0.851064,0.190165,0.582118,0.003467,0.422915,0.414912,UP
0.000885,1,0.87234,0.143539,0.557721,0.003467,0.422915,0.414912,DOWN
0.000885,1,0.893617,0.122703,0.501785,0.003467,0.422915,0.414912,DOWN
0.000885,1,0.914894,0.124835,0.440791,0.003467,0.422915,0.414912,DOWN
0.000885,1,0.93617,0.155878,0.474561,0.003467,0.422915,0.414912,DOWN
0.000885,1,0.957447,0.161283,0.480512,0.003467,0.422915,0.414912,DOWN
0.000885,1,0.978723,0.155878,0.490777,0.003467,0.422915,0.414912,DOWN
0.000885,1,1,0.122703,0.49152,0.003467,0.422915,0.414912,DOWN
0.000929,2,0,0.122703,0.487355,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.021277,0.113306,0.468759,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.042553,0.044134,0.448676,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.06383,0.087366,0.384856,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.085106,0.081122,0.325945,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.106383,0.081122,0.284737,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.12766,0.081122,0.236983,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.148936,0.081122,0.20366,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.170213,0.076438,0.187742,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.191489,0.074877,0.185064,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.212766,0.077999,0.214073,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.234043,0.082112,0.262571,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.255319,0.087426,0.372954,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.276596,0.044134,0.486462,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.297872,0.043833,0.513835,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.319149,0.043983,0.591788,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.340426,0.043983,0.611723,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.361702,0.044134,0.595805,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.382979,0.044254,0.62169,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.404255,0.044254,0.624219,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.425532,0.044254,0.596102,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.446809,0.044134,0.572151,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.468085,0.044134,0.546415,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.489362,0.044134,0.526034,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.510638,0.043983,0.510265,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.531915,0.043983,0.494049,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.553191,0.043983,0.480512,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.574468,0.043833,0.472776,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.595745,0.043833,0.467272,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.617021,0.043833,0.450907,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.638298,0.043683,0.444957,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.659574,0.043833,0.459685,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.680851,0.043983,0.47947,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.702128,0.044134,0.52648,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.723404,0.043983,0.625707,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.744681,0.044254,0.70485,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.765957,0.044134,0.69994,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.787234,0.043983,0.672419,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.808511,0.043983,0.634633,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.829787,0.043833,0.612169,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.851064,0.043983,0.587474,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.87234,0.043833,0.56144,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.893617,0.043833,0.507885,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.914894,0.043683,0.454627,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.93617,0.044134,0.486165,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.957447,0.044134,0.489438,0.003467,0.422915,0.414912,DOWN
0.000929,2,0.978723,0.043983,0.501785,0.003467,0.422915,0.414912,DOWN
0.000929,2,1,0.043983,0.50357,0.003467,0.422915,0.414912,DOWN
0.000973,3,0,0.044134,0.49524,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.021277,0.044134,0.470247,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.042553,0.043983,0.448378,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.06383,0.043983,0.384409,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.085106,0.043983,0.331895,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.106383,0.043833,0.290241,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.12766,0.043833,0.245463,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.148936,0.043833,0.206932,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.170213,0.077999,0.190568,0.003467,0.422915,0.414912,UP
0.000973,3,0.191489,0.082383,0.19042,0.003467,0.422915,0.414912,UP
0.000973,3,0.212766,0.082383,0.217346,0.003467,0.422915,0.414912,UP
0.000973,3,0.234043,0.082383,0.270306,0.003467,0.422915,0.414912,UP
0.000973,3,0.255319,0.09199,0.379203,0.003467,0.422915,0.414912,UP
0.000973,3,0.276596,0.099135,0.497025,0.003467,0.422915,0.414912,UP
0.000973,3,0.297872,0.044134,0.52648,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.319149,0.089798,0.595805,0.003467,0.422915,0.414912,UP
0.000973,3,0.340426,0.044134,0.608152,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.361702,0.043983,0.585986,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.382979,0.044134,0.605326,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.404255,0.044254,0.604582,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.425532,0.044134,0.575424,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.446809,0.043983,0.550431,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.468085,0.043983,0.524844,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.489362,0.043983,0.508926,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.510638,0.043983,0.494793,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.531915,0.043983,0.479173,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.553191,0.043983,0.473073,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.574468,0.043983,0.464445,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.595745,0.043833,0.451354,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.617021,0.043833,0.438709,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.638298,0.043833,0.435436,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.659574,0.043833,0.44704,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.680851,0.043983,0.467272,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.702128,0.044134,0.521422,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.723404,0.067852,0.612615,0.003467,0.422915,0.414912,UP
0.000973,3,0.744681,0.044254,0.6928,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.765957,0.044254,0.687295,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.787234,0.044134,0.656352,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.808511,0.043983,0.62645,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.829787,0.043983,0.597888,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.851064,0.044134,0.580184,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.87234,0.044134,0.556233,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.893617,0.043983,0.502231,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.914894,0.043833,0.45537,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.93617,0.102648,0.491372,0.003467,0.422915,0.414912,UP
0.000973,3,0.957447,0.044134,0.510116,0.003467,0.422915,0.414912,DOWN
0.000973,3,0.978723,0.044134,0.505207,0.003467,0.422915,0.414912,DOWN
0.000973,3,1,0.044134,0.508182,0.003467,0.422915,0.414912,DOWN
0.001018,4,0,0.044134,0.50476,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.021277,0.084664,0.487504,0.003467,0.422915,0.414912,UP
0.001018,4,0.042553,0.077999,0.463106,0.003467,0.422915,0.414912,UP
0.001018,4,0.06383,0.077999,0.39155,0.003467,0.422915,0.414912,UP
0.001018,4,0.085106,0.082383,0.338738,0.003467,0.422915,0.414912,UP
0.001018,4,0.106383,0.077999,0.29396,0.003467,0.422915,0.414912,UP
0.001018,4,0.12766,0.076138,0.248438,0.003467,0.422915,0.414912,UP
0.001018,4,0.148936,0.077999,0.213776,0.003467,0.422915,0.414912,UP
0.001018,4,0.170213,0.077999,0.19875,0.003467,0.422915,0.414912,UP
0.001018,4,0.191489,0.077999,0.196965,0.003467,0.422915,0.414912,UP
0.001018,4,0.212766,0.082383,0.223594,0.003467,0.422915,0.414912,UP
0.001018,4,0.234043,0.082473,0.273579,0.003467,0.422915,0.414912,UP
0.001018,4,0.255319,0.09259,0.379946,0.003467,0.422915,0.414912,UP
0.001018,4,0.276596,0.122703,0.482594,0.003467,0.422915,0.414912,UP
0.001018,4,0.297872,0.043983,0.522612,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.319149,0.044134,0.599078,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.340426,0.043983,0.612169,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.361702,0.043983,0.591788,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.382979,0.044134,0.61812,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.404255,0.044134,0.615591,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.425532,0.044134,0.578251,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.446809,0.043983,0.557126,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.468085,0.043983,0.536001,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.489362,0.043983,0.522017,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.510638,0.043983,0.515174,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.531915,0.043983,0.497173,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.553191,0.043983,0.489884,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.574468,0.043983,0.482446,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.595745,0.043833,0.465486,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.617021,0.043833,0.458941,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.638298,0.043833,0.450461,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.659574,0.043833,0.46147,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.680851,0.044013,0.473817,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.702128,0.056683,0.510562,0.003467,0.422915,0.414912,UP
0.001018,4,0.723404,0.053651,0.600863,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.744681,0.044224,0.68313,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.765957,0.044104,0.679113,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.787234,0.044134,0.663642,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.808511,0.044134,0.62645,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.829787,0.043923,0.607557,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.851064,0.044134,0.58911,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.87234,0.043983,0.564267,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.893617,0.043983,0.514877,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.914894,0.043833,0.461619,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.93617,0.044134,0.504314,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.957447,0.044134,0.513389,0.003467,0.422915,0.414912,DOWN
0.001018,4,0.978723,0.044134,0.519488,0.003467,0.422915,0.414912,DOWN
0.001018,4,1,0.044134,0.511157,0.003467,0.422915,0.414912,DOWN
0.001062,5,0,0.044134,0.503422,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.021277,0.077999,0.482892,0.003467,0.422915,0.414912,UP
0.001062,5,0.042553,0.044134,0.459238,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.06383,0.077999,0.392443,0.003467,0.422915,0.414912,UP
0.001062,5,0.085106,0.077999,0.331003,0.003467,0.422915,0.414912,UP
0.001062,5,0.106383,0.077999,0.286819,0.003467,0.422915,0.414912,UP
0.001062,5,0.12766,0.077999,0.240553,0.003467,0.422915,0.414912,UP
0.001062,5,0.148936,0.043833,0.210503,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.170213,0.078089,0.191312,0.003467,0.422915,0.414912,UP
0.001062,5,0.191489,0.078089,0.186998,0.003467,0.422915,0.414912,UP
0.001062,5,0.212766,0.082473,0.219726,0.003467,0.422915,0.414912,UP
0.001062,5,0.234043,0.083313,0.271199,0.003467,0.422915,0.414912,UP
0.001062,5,0.255319,0.087216,0.372657,0.003467,0.422915,0.414912,UP
0.001062,5,0.276596,0.122703,0.48557,0.003467,0.422915,0.414912,UP
0.001062,5,0.297872,0.043983,0.507587,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.319149,0.043983,0.584796,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.340426,0.044043,0.610235,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.361702,0.044043,0.612169,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.382979,0.044134,0.626004,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.404255,0.044134,0.625112,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.425532,0.044134,0.595061,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.446809,0.044043,0.561738,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.468085,0.043983,0.536001,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.489362,0.044134,0.518744,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.510638,0.044043,0.503868,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.531915,0.043983,0.482446,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.553191,0.043983,0.468313,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.574468,0.043983,0.458941,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.595745,0.043983,0.44704,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.617021,0.043833,0.433799,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.638298,0.043833,0.429932,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.659574,0.043833,0.432609,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.680851,0.043833,0.444659,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.702128,0.044013,0.488843,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.723404,0.049598,0.570663,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.744681,0.044134,0.642071,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.765957,0.044043,0.631657,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.787234,0.043983,0.606665,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.808511,0.043983,0.573639,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.829787,0.043833,0.543588,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.851064,0.043983,0.5241,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.87234,0.043833,0.505356,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.893617,0.043833,0.461916,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.914894,0.043683,0.417435,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.93617,0.043983,0.465784,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.957447,0.044134,0.480958,0.003467,0.422915,0.414912,DOWN
0.001062,5,0.978723,0.044134,0.494496,0.003467,0.422915,0.414912,DOWN
0.001062,5,1,0.043983,0.488396,0.003467,0.422915,0.414912,DOWN
0.004159,6,0,0.044134,0.486909,0.003467,0.422915,0.414912,DOWN
0.004159,6,0.021277,0.044134,0.464296,0.003467,0.422915,0.414912,DOWN
0.004159,6,0.042553,0.044134,0.430824,0.003467,0.422915,0.414912,DOWN
0.004159,6,0.06383,0.043983,0.368343,0.003467,0.422915,0.414912,DOWN
0.004159,6,0.085106,0.043983,0.303184,0.003467,0.422915,0.414912,DOWN
0.004159,6,0.106383,0.043983,0.252008,0.003467,0.422915,0.414912,DOWN
0.004159,6,0.12766,0.044043,0.210503,0.003467,0.422915,0.414912,DOWN
0.004159,6,0.148936,0.043833,0.171229,0.003467,0.422915,0.414912,DOWN
0.004159,6,0.170213,0.060586,0.146831,0.003467,0.422915,0.414912,UP
0.004159,6,0.191489,0.043833,0.135525,0.003467,0.422915,0.414912,DOWN
0.004159,6,0.212766,0.060586,0.137162,0.003467,0.422915,0.414912,UP
0.004159,6,0.234043,0.066981,0.158137,0.003467,0.422915,0.414912,UP
0.004159,6,0.255319,0.081122,0.198602,0.003467,0.422915,0.414912,UP
0.004159,6,0.276596,0.073106,0.243082,0.003467,0.422915,0.414912,UP
0.004159,6,0.297872,0.083884,0.296935,0.003467,0.422915,0.414912,UP
0.004159,6,0.319149,0.087366,0.386938,0.003467,0.422915,0.414912,UP
0.004159,6,0.340426,0.089798,0.463106,0.003467,0.422915,0.414912,UP
0.004159,6,0.361702,0.095803,0.502975,0.003467,0.422915,0.414912,UP
0.004159,6,0.382979,0.121652,0.531389,0.003467,0.422915,0.414912,UP
0.004159,6,0.404255,0.109103,0.523505,0.003467,0.422915,0.414912,UP
0.004159,6,0.425532,0.089798,0.493008,0.003467,0.422915,0.414912,UP
0.004159,6,0.446809,0.044254,0.459685,0.003467,0.422915,0.414912,DOWN
0.004159,6,0.468085,0.044254,0.431419,0.003467,0.422915,0.414912,DOWN
0.004159,6,0.489362,0.044134,0.406427,0.003467,0.422915,0.414912,DOWN
0.004159,6,0.510638,0.044134,0.38069,0.003467,0.422915,0.414912,DOWN
0.004159,6,0.531915,0.044134,0.360904,0.003467,0.422915,0.414912,DOWN
0.004159,6,0.553191,0.044134,0.342011,0.003467,0.422915,0.414912,DOWN
0.004159,6,0.574468,0.044134,0.322523,0.003467,0.422915,0.414912,DOWN
0.004159,6,0.595745,0.043983,0.30839,0.003467,0.422915,0.414912,DOWN
0.004159,6,0.617021,0.043983,0.299762,0.003467,0.422915,0.414912,DOWN
0.004159,6,0.638298,0.043983,0.297382,0.003467,0.422915,0.414912,DOWN
0.004159,6,0.659574,0.043983,0.30244,0.003467,0.422915,0.414912,DOWN
0.004159,6,0.680851,0.043983,0.323416,0.003467,0.422915,0.414912,DOWN
0.004159,6,0.702128,0.083884,0.390658,0.003467,0.422915,0.414912,UP
0.004159,6,0.723404,0.106461,0.469206,0.003467,0.422915,0.414912,UP
0.004159,6,0.744681,0.106461,0.538976,0.003467,0.422915,0.414912,UP
0.004159,6,0.765957,0.089798,0.536596,0.003467,0.422915,0.414912,UP
0.004159,6,0.787234,0.044404,0.513686,0.003467,0.422915,0.414912,DOWN
0.004159,6,0.808511,0.044254,0.469652,0.003467,0.422915,0.414912,DOWN
0.004159,6,0.829787,0.044134,0.439304,0.003467,0.422915,0.414912,DOWN
0.004159,6,0.851064,0.044134,0.405088,0.003467,0.422915,0.414912,DOWN
0.004159,6,0.87234,0.043983,0.383517,0.003467,0.422915,0.414912,DOWN
0.004159,6,0.893617,0.043983,0.351979,0.003467,0.422915,0.414912,DOWN
0.004159,6,0.914894,0.043983,0.319399,0.003467,0.422915,0.414912,DOWN
0.004159,6,0.93617,0.044134,0.352425,0.003467,0.422915,0.414912,DOWN
0.004159,6,0.957447,0.043983,0.356442,0.003467,0.422915,0.414912,DOWN
0.004159,6,0.978723,0.043983,0.369682,0.003467,0.422915,0.414912,DOWN
0.004159,6,1,0.043983,0.35302,0.003467,0.422915,0.414912,DOWN
0.004203,7,0,0.043983,0.336656,0.003467,0.422915,0.414912,DOWN
0.004203,7,0.021277,0.043863,0.292175,0.003467,0.422915,0.414912,DOWN
0.004203,7,0.042553,0.043833,0.266885,0.003467,0.422915,0.414912,DOWN
0.004203,7,0.06383,0.043833,0.218536,0.003467,0.422915,0.414912,DOWN
0.004203,7,0.085106,0.043833,0.174353,0.003467,0.422915,0.414912,DOWN
0.004203,7,0.106383,0.043833,0.136864,0.003467,0.422915,0.414912,DOWN
0.004203,7,0.12766,0.043683,0.114252,0.003467,0.422915,0.414912,DOWN
0.004203,7,0.148936,0.043683,0.089259,0.003467,0.422915,0.414912,DOWN
0.004203,7,0.170213,0.043683,0.076912,0.003467,0.422915,0.414912,DOWN
0.004203,7,0.191489,0.043683,0.071854,0.003467,0.422915,0.414912,DOWN
0.004203,7,0.212766,0.043683,0.076763,0.003467,0.422915,0.414912,DOWN
0.004203,7,0.234043,0.043833,0.08911,0.003467,0.422915,0.414912,DOWN
0.004203,7,0.255319,0.043833,0.109491,0.003467,0.422915,0.414912,DOWN
0.004203,7,0.276596,0.043833,0.129872,0.003467,0.422915,0.414912,DOWN
0.004203,7,0.297872,0.043833,0.153526,0.003467,0.422915,0.414912,DOWN
0.004203,7,0.319149,0.043983,0.214222,0.003467,0.422915,0.414912,DOWN
0.004203,7,0.340426,0.043983,0.284142,0.003467,0.422915,0.414912,DOWN
0.004203,7,0.361702,0.044134,0.339929,0.003467,0.422915,0.414912,DOWN
0.004203,7,0.382979,0.044134,0.391996,0.003467,0.422915,0.414912,DOWN
0.004203,7,0.404255,0.044134,0.417882,0.003467,0.422915,0.414912,DOWN
0.004203,7,0.425532,0.044134,0.424874,0.003467,0.422915,0.414912,DOWN
0.004203,7,0.446809,0.044134,0.421452,0.003467,0.422915,0.414912,DOWN
0.004203,7,0.468085,0.083884,0.410741,0.003467,0.422915,0.414912,UP
0.004203,7,0.489362,0.083884,0.402261,0.003467,0.422915,0.414912,UP
0.004203,7,0.510638,0.083884,0.394823,0.003467,0.422915,0.414912,UP
0.004203,7,0.531915,0.084724,0.381434,0.003467,0.422915,0.414912,UP
0.004203,7,0.553191,0.083884,0.360458,0.003467,0.422915,0.414912,UP
0.004203,7,0.574468,0.083884,0.340821,0.003467,0.422915,0.414912,UP
0.004203,7,0.595745,0.082353,0.332342,0.003467,0.422915,0.414912,UP
0.004203,7,0.617021,0.082353,0.322523,0.003467,0.422915,0.414912,UP
0.004203,7,0.638298,0.083884,0.333234,0.003467,0.422915,0.414912,UP
0.004203,7,0.659574,0.083884,0.341267,0.003467,0.422915,0.414912,UP
0.004203,7,0.680851,0.086676,0.363731,0.003467,0.422915,0.414912,UP
0.004203,7,0.702128,0.089708,0.420857,0.003467,0.422915,0.414912,UP
0.004203,7,0.723404,0.121502,0.493752,0.003467,0.422915,0.414912,UP
0.004203,7,0.744681,0.121502,0.558911,0.003467,0.422915,0.414912,UP
0.004203,7,0.765957,0.089708,0.571407,0.003467,0.422915,0.414912,UP
0.004203,7,0.787234,0.086676,0.550878,0.003467,0.422915,0.414912,UP
0.004203,7,0.808511,0.044404,0.523951,0.003467,0.422915,0.414912,DOWN
0.004203,7,0.829787,0.044254,0.49524,0.003467,0.422915,0.414912,DOWN
0.004203,7,0.851064,0.044254,0.466677,0.003467,0.422915,0.414912,DOWN
0.004203,7,0.87234,0.044134,0.447932,0.003467,0.422915,0.414912,DOWN
0.004203,7,0.893617,0.044134,0.401964,0.003467,0.422915,0.414912,DOWN
0.004203,7,0.914894,0.044134,0.349747,0.003467,0.422915,0.414912,DOWN
0.004203,7,0.93617,0.044134,0.372954,0.003467,0.422915,0.414912,DOWN
0.004203,7,0.957447,0.043983,0.368938,0.003467,0.422915,0.414912,DOWN
0.004203,7,0.978723,0.043983,0.372062,0.003467,0.422915,0.414912,DOWN
0.004203,7,1,0.043983,0.352127,0.003467,0.422915,0.414912,DOWN
0.004248,1,0,0.043983,0.333829,0.003467,0.422915,0.414912,DOWN
0.004248,1,0.021277,0.043983,0.296638,0.003467,0.422915,0.414912,DOWN
0.004248,1,0.042553,0.043923,0.282356,0.003467,0.422915,0.414912,DOWN
0.004248,1,0.06383,0.043983,0.236537,0.003467,0.422915,0.414912,DOWN
0.004248,1,0.085106,0.043983,0.205296,0.003467,0.422915,0.414912,DOWN
0.004248,1,0.106383,0.043833,0.172865,0.003467,0.422915,0.414912,DOWN
0.004248,1,0.12766,0.043683,0.151145,0.003467,0.422915,0.414912,DOWN
0.004248,1,0.148936,0.043683,0.136269,0.003467,0.422915,0.414912,DOWN
0.004248,1,0.170213,0.043353,0.129872,0.003467,0.422915,0.414912,DOWN
0.004248,1,0.191489,0.043533,0.138203,0.003467,0.422915,0.414912,DOWN
0.004248,1,0.212766,0.043533,0.17465,0.003467,0.422915,0.414912,DOWN
0.004248,1,0.234043,0.076108,0.226569,0.003467,0.422915,0.414912,UP
0.004248,1,0.255319,0.082473,0.331449,0.003467,0.422915,0.414912,UP
0.004248,1,0.276596,0.085145,0.436031,0.003467,0.422915,0.414912,UP
